date,entity_id,brand,category,marker_type,marker_label,change_point,stat_event_flag,top_peak_flag,bottom_peak_flag,event_severity_score,combined_marker_severity,shift_strength,price_index,demand_index,sentiment_index,search_index,ad_index,trend_residual,trend_residual_z,event_explanation,narrative
2025-03-10,204,LegacyCo,smartphones,stat_event,Statistical anomaly detected,0,1,0,0,1.317353250422809,1.317353250422809,-0.2230857142857161,691.11,22.875,0.431,16.9,20.7,0.6357142857142897,1.0665532844251935,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-03-11,204,LegacyCo,smartphones,stat_event,Statistical anomaly detected,0,1,0,0,1.1275792853134172,1.1275792853134172,-0.30557142857142594,693.03,22.375,0.432,16.5,17.4,-0.21714285714285353,-1.0856173599185495,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-03-12,204,LegacyCo,smartphones,stat_event,Statistical anomaly detected,0,1,0,0,1.3133464527354466,1.9660045271069697,-0.3432428571428616,691.2,23.555,0.43,19.4,17.9,0.8242857142857112,1.9660045271069697,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-03-13,204,LegacyCo,smartphones,stat_event,Statistical anomaly detected,0,1,0,0,1.5702581590684455,1.8061048019208568,-0.40969999999999374,693.32,24.619999999999997,0.428,20.4,23.6,1.4442857142857086,1.8061048019208568,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-01-08,205,SwiftTech,smartphones,stat_event,Statistical anomaly detected,0,1,0,0,0.9094866439513174,1.7389215107813658,-0.10053571428570507,399.66,22.490000000000002,0.501,14.3,10.2,-4.708571428571425,-1.7389215107813658,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-01-09,205,SwiftTech,smartphones,stat_event,Statistical anomaly detected,0,1,0,0,1.2151648422868349,1.457499234997714,-0.19856825396824718,395.06,20.735,0.501,10.9,6.3,-3.967142857142857,-1.457499234997714,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-01-10,205,SwiftTech,smartphones,stat_event,Statistical anomaly detected,0,1,0,0,1.3121021066148193,1.3121021066148193,-0.12014285714285222,396.46,19.825,0.522,8.7,7.0,-2.8500000000000014,-1.091279400773373,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-01-11,205,SwiftTech,smartphones,stat_event,Statistical anomaly detected,0,1,0,0,1.3997943489193796,1.6469929154567988,0.07583896103896137,396.7,17.924999999999997,0.51,2.9,7.4,-2.650000000000002,-1.6469929154567988,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-02-22,205,SwiftTech,smartphones,stat_event,Statistical anomaly detected,0,1,0,0,1.1387539362323642,1.5566293130386655,0.5736714285714228,411.39,39.315,0.48,51.2,32.1,7.817142857142851,1.5566293130386655,demand jump + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-02-23,205,SwiftTech,smartphones,stat_event,Statistical anomaly detected,0,1,0,0,1.5664711111099248,1.5664711111099248,0.6244428571428529,413.33,42.0,0.467,56.8,38.5,6.5628571428571405,1.2284164503475754,ad surge + demand jump + high search intent,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-02-24,205,SwiftTech,smartphones,stat_event,Statistical anomaly detected,0,1,0,0,1.5599725183078832,1.5599725183078832,0.5728285714285732,411.59,43.165,0.477,60.7,37.3,3.6857142857142904,1.1501538236406794,ad surge + demand jump + high search intent,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-02-25,205,SwiftTech,smartphones,stat_event,Statistical anomaly detected,0,1,0,0,1.3487302960470102,1.3487302960470102,0.5907428571428568,412.59,40.365,0.479,53.1,36.7,-0.9671428571428535,-0.5799860631814895,ad surge + demand jump + high search intent,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-03-15,205,SwiftTech,smartphones,stat_event,Statistical anomaly detected,0,1,0,0,1.1708433090292576,1.1708433090292576,-0.4256571428571405,367.77,27.145,0.376,27.2,22.3,-0.6285714285714263,-0.6511750054310607,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-03-17,205,SwiftTech,smartphones,stat_event,Statistical anomaly detected,0,1,0,0,1.1509389817204128,1.1509389817204128,-0.35694285714286167,369.09,27.049999999999997,0.371,27.1,23.6,-0.9442857142857157,-0.5603235540635915,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-03-18,205,SwiftTech,smartphones,stat_event,Statistical anomaly detected,0,1,0,0,1.1902381638795305,1.1902381638795305,-0.2798999999999978,368.6,27.119999999999997,0.368,29.7,24.7,-0.9400000000000013,-0.5743696542119539,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-03-19,205,SwiftTech,smartphones,stat_event,Statistical anomaly detected,0,1,0,0,0.9951109197437679,0.9951109197437679,-0.16167142857143801,368.56,29.305,0.383,31.5,21.9,0.9400000000000013,0.5724493104533174,review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-03-20,205,SwiftTech,smartphones,stat_event,Statistical anomaly detected,0,1,0,0,1.0207245241924578,1.0207245241924578,-0.027971428571426316,369.29,29.205,0.382,32.6,26.7,1.182857142857145,1.0112942370003655,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-03-23,205,SwiftTech,smartphones,stat_event,Statistical anomaly detected,0,1,0,0,1.353555620520024,2.01378072408786,0.3350714285714318,368.72,24.85,0.39,22.4,19.0,-4.164285714285715,-2.01378072408786,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-03-24,205,SwiftTech,smartphones,stat_event,Statistical anomaly detected,0,1,0,0,1.5313088705255322,1.5313088705255322,0.455457142857135,368.85,23.875,0.391,21.2,14.2,-3.755714285714287,-1.2300269325056412,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-03-25,205,SwiftTech,smartphones,stat_event,Statistical anomaly detected,0,1,0,0,1.3843051246305653,1.3843051246305653,0.5280000000000058,369.15,23.54,0.4,17.3,20.1,-1.9957142857142856,-0.8534654740872408,review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-03-26,205,SwiftTech,smartphones,stat_event,Statistical anomaly detected,0,1,0,0,1.3389029319746901,1.3389029319746901,0.435842857142859,369.06,24.04,0.394,20.4,21.4,-0.041428571428571814,-0.07451544060635114,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-03-27,205,SwiftTech,smartphones,stat_event,Statistical anomaly detected,0,1,0,0,1.3924746846818157,1.3924746846818157,0.28891428571429856,368.26,23.5,0.404,17.6,20.0,-0.27285714285714135,-1.1354390054068948,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-03-28,205,SwiftTech,smartphones,stat_event,Statistical anomaly detected,0,1,0,0,1.2843110739721864,1.5994504550770778,0.172071428571428,368.64,24.339999999999996,0.427,19.8,18.3,0.5542857142857116,1.5994504550770778,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-01-01,301,FitTech,smartwatches,stat_event,Statistical anomaly detected,0,1,0,0,1.2430107546419273,1.2430107546419273,0.0,165.34,41.915000000000006,0.581,48.4,45.0,0.0,0.0,sentiment spike + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-01-02,301,FitTech,smartwatches,stat_event,Statistical anomaly detected,0,1,0,0,1.4241670585555406,1.4241670585555406,0.0,165.42,41.660000000000004,0.6,47.4,42.6,-0.12750000000000483,-0.8660254037844588,sentiment spike + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-01-03,301,FitTech,smartwatches,stat_event,Statistical anomaly detected,0,1,0,0,1.3591083929566423,1.3591083929566423,0.0,164.7,41.660000000000004,0.599,47.6,43.5,-0.10200000000000387,-0.7302967433402356,sentiment spike + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-01-04,301,FitTech,smartwatches,stat_event,Statistical anomaly detected,0,1,0,0,1.6118854712008597,1.6118854712008597,0.0,166.46,40.855000000000004,0.6,47.6,39.7,-0.6114285714285685,-1.428778321029418,sentiment spike + high search intent,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-01-05,301,FitTech,smartwatches,stat_event,Statistical anomaly detected,0,1,0,0,1.484959851851463,2.0681263247548163,0.0,164.68,39.16,0.582,43.9,42.7,-1.912857142857142,-2.0681263247548163,sentiment spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-01-06,301,FitTech,smartwatches,stat_event,Statistical anomaly detected,0,1,0,0,1.520991116458597,1.520991116458597,0.0,165.7,40.655,0.6,43.8,42.5,0.08285714285714363,0.07947192899009639,sentiment spike + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-01-07,301,FitTech,smartwatches,stat_event,Statistical anomaly detected,0,1,0,0,1.5243620399498123,1.5243620399498123,0.0,166.66,40.644999999999996,0.58,45.6,40.1,0.36142857142856855,0.46761421889762095,sentiment spike + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-01-10,301,FitTech,smartwatches,stat_event,Statistical anomaly detected,0,1,0,0,2.04087671667406,2.04087671667406,-0.12014285714285222,165.78,57.845,0.544,84.6,65.9,12.469999999999999,1.775628147939091,ad surge + demand jump + high search intent,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-01-11,301,FitTech,smartwatches,stat_event,Statistical anomaly detected,0,1,0,0,2.46539510732378,2.46539510732378,0.07583896103896137,166.12,61.24999999999999,0.532,93.4,74.4,10.474285714285713,1.203436617117631,ad surge + demand jump + high search intent,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-01-12,301,FitTech,smartwatches,stat_event,Statistical anomaly detected,0,1,0,0,2.1726487597212585,2.1726487597212585,0.335961904761902,164.62,59.63,0.533,93.5,70.6,2.9542857142857244,0.5764567446435025,ad surge + demand jump + high search intent,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-01-13,301,FitTech,smartwatches,stat_event,Statistical anomaly detected,0,1,0,0,1.9874887652431363,1.9874887652431363,0.5923956043955982,165.95,58.475,0.537,91.5,62.7,-0.942857142857136,-0.6495967024880415,ad surge + demand jump + high search intent,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-01-14,301,FitTech,smartwatches,stat_event,Statistical anomaly detected,0,1,0,0,1.6802626796024038,1.6802626796024038,0.7638857142857134,164.9,57.33,0.524,84.4,58.8,-2.104285714285716,-1.4329619241678635,demand jump + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
2025-02-13,301,FitTech,smartwatches,stat_event,Statistical anomaly detected,0,1,0,0,1.1753238307674585,1.9988710928332722,-0.06734285714285448,157.01,53.905,0.469,82.0,63.4,5.950000000000003,1.9988710928332722,ad surge + high search intent,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change."
